synthetic_distribution,context_len,head_dim,trials,seed,kv_bits,scale_format,hadamard,hadamard_block,granularity,group_size,normalized_qk_logit_rmse,attention_output_relative_rmse,attention_output_cosine,normalized_logit_bias,normalized_attention_output_bias,k_relative_rmse,v_relative_rmse,quant_only_qk_logit_rmse,quant_only_attention_output_rmse,scale_only_qk_logit_rmse,scale_only_attention_output_rmse,scale_only_k_rmse,scale_only_v_rmse,payload_bytes_per_k_or_v_token,metadata_bytes_per_k_or_v_token,total_bytes_per_k_or_v_token,kv_pair_bytes_per_token,effective_bits_per_value,estimated_hadamard_stages,estimated_hadamard_butterflies_per_vector,estimated_hadamard_addsub_outputs_per_vector
student_t_df3,2048,64,4,1496681395,4,Q8.8,H8,8,group64,64,0.1125224095940947,0.16231235492671137,0.9868643545970417,-0.0008153100644229885,-0.005226495655036776,1.415603201602282,1.417187390514648,0.11254156024050058,0.16218111276945518,0.002983832437320958,0.008212808800809619,0.0029644511552386773,0.0030206087995519474,32.0,2.0,34.0,68.0,4.25,3,96,192
student_t_df3,2048,64,4,1496681395,4,Q8.8,H8,8,group32,32,0.09691652614145373,0.14633902746577154,0.9893324840383142,-0.0015573850666268131,-0.002718927624756624,1.4146870818986932,1.4160846124062925,0.09694181237660689,0.146104721200651,0.003484243305248118,0.00794290782649193,0.0034205191150692782,0.003430595403139515,32.0,4.0,36.0,72.0,4.5,3,96,192
student_t_df3,2048,64,4,1496681395,4,Q8.8,H8,8,group16,16,0.08171623473862863,0.1161611329765508,0.9933990203751528,-0.0010218833444823915,-0.0035734651569907065,1.413773504541824,1.415176669365554,0.08165395089128231,0.11626022901718021,0.003963187575714338,0.00769761148978558,0.003932935810551279,0.003961183533186554,32.0,8.0,40.0,80.0,5.0,3,96,192
student_t_df3,2048,64,4,1496681395,4,Q8.8,H8,8,group8,8,0.06685138501140551,0.09629214297178082,0.9954194855185763,-0.0005681653162325057,0.002366997068253775,1.4128888476404644,1.414241784768885,0.06680523042155394,0.095848467849341,0.004647397061073025,0.008534732488019644,0.004597663930936459,0.004608219772465102,32.0,16.0,48.0,96.0,6.0,3,96,192
student_t_df3,2048,64,4,1496681395,4,Q8.8,H16,16,group64,64,0.10811181816965457,0.15702164595329365,0.9877026613266029,1.0728279998518169e-05,0.010561647188073165,1.418826760056345,1.4168562140766912,0.10803039461323635,0.15693717745257085,0.0030926198788803093,0.00796397067272289,0.00311236079739592,0.0031045956319591408,32.0,2.0,34.0,68.0,4.25,4,128,256
student_t_df3,2048,64,4,1496681395,4,Q8.8,H16,16,group32,32,0.09464127030938396,0.13471945984149636,0.9911745859475468,0.0005560650807759376,0.002876620463657571,1.4181809096166218,1.4160637982463091,0.09454833482525066,0.13401937095500202,0.0034726762050121033,0.007052645359098838,0.003533836359075818,0.0035217577801758414,32.0,4.0,36.0,72.0,4.5,4,128,256
student_t_df3,2048,64,4,1496681395,4,Q8.8,H16,16,group16,16,0.07988908206390409,0.11406415503857281,0.9935583533528046,0.0015787106802222339,0.0076404780052943865,1.417432746913677,1.4152408861314087,0.07977059230878547,0.1130169950017687,0.003996799607299089,0.007482492199069028,0.0040380163019987075,0.00403671322642943,32.0,8.0,40.0,80.0,5.0,4,128,256
student_t_df3,2048,64,4,1496681395,4,Q8.8,H16,16,group8,8,0.068579068033056,0.10095292659433584,0.994965526495952,0.00015793754629528844,0.00276834671202614,1.4168066856924237,1.4147192623091625,0.06840851531334183,0.1005795099444293,0.004491377214853866,0.007054212848698291,0.004553891828362336,0.00456247570065348,32.0,16.0,48.0,96.0,6.0,4,128,256
student_t_df3,2048,64,4,1496681395,4,Q8.8,H32,32,group64,64,0.10614268676205085,0.1639522007614912,0.9866162286649647,0.0029250230329110447,-0.003983062490203994,1.418494744608323,1.4192118407709842,0.10609783293404879,0.16378199967213322,0.0031763337460359777,0.009067143883993893,0.003182322448902191,0.0032196415769912058,32.0,2.0,34.0,68.0,4.25,5,160,320
student_t_df3,2048,64,4,1496681395,4,Q8.8,H32,32,group32,32,0.0921085128118494,0.14172622752168756,0.989869936070089,0.0008309067000064265,0.006356535502279965,1.417813842436734,1.4183400532350292,0.09209305383929864,0.14182157877311033,0.003559352969335637,0.006970560811068655,0.0035683813149919837,0.0035900373533124573,32.0,4.0,36.0,72.0,4.5,5,160,320
student_t_df3,2048,64,4,1496681395,4,Q8.8,H32,32,group16,16,0.08233921111062331,0.12026296282043138,0.9928429217922923,0.0005825496875225227,-0.007739818256137076,1.417140967193031,1.4177756201769354,0.0822141178299711,0.11926964467666018,0.003900168114684843,0.007320959009844938,0.003954670540593439,0.003982331995365873,32.0,8.0,40.0,80.0,5.0,5,160,320
student_t_df3,2048,64,4,1496681395,4,Q8.8,H32,32,group8,8,0.06994697777402456,0.09577444871424029,0.9955793207079783,-0.0009463632120109138,-0.0015661326688257418,1.416556094986411,1.4172188960360068,0.06977260213734003,0.09583427162799486,0.004454412000470226,0.006963011217184894,0.0045013933705472225,0.0045220550956451624,32.0,16.0,48.0,96.0,6.0,5,160,320
student_t_df3,2048,64,4,1496681395,4,Q8.8,H64,64,group64,64,0.10379537596962488,0.1433790417956008,0.9901121296454982,-0.0017233029237950744,-0.011393635038027,1.4200671033140084,1.4187020290761168,0.10372510588784829,0.1441473537237661,0.0031978138973425157,0.0075837492524695625,0.0032338036153215215,0.003248911598758633,32.0,2.0,34.0,68.0,4.25,6,192,384
student_t_df3,2048,64,4,1496681395,4,Q8.8,H64,64,group32,32,0.09407514473191089,0.138446368658676,0.9904799110221412,-0.0014566921565806312,-0.0029734466724177138,1.4199186915267523,1.4182666779308726,0.09395844634914755,0.13837887787230282,0.0035324002973568538,0.007090860370873269,0.00354493163356062,0.003536309501080777,32.0,4.0,36.0,72.0,4.5,6,192,384
student_t_df3,2048,64,4,1496681395,4,Q8.8,H64,64,group16,16,0.08313291639640406,0.1220414145929678,0.9925654904135346,-0.0016105687107876043,-0.0045089998539810045,1.4192153290239757,1.4177399844727576,0.08300491742801215,0.12248807006072873,0.003925163665034345,0.007301808401478471,0.003954098381902089,0.003941680023358963,32.0,8.0,40.0,80.0,5.0,6,192,384
student_t_df3,2048,64,4,1496681395,4,Q8.8,H64,64,group8,8,0.07115000418806908,0.09543445043348728,0.995448964315695,-0.00033952392088879035,-0.007973919888209105,1.4184513729148696,1.4170439442274358,0.07097204348121719,0.09557603473681782,0.004489709075956736,0.007668387249566025,0.004485386572207991,0.00448323049215694,32.0,16.0,48.0,96.0,6.0,6,192,384
student_t_df3,4096,64,4,3368285290,4,Q8.8,none,1,group64,64,0.16535235602747614,0.24237077746571836,0.9721902164987271,0.00086292884349724,-0.002060291772346496,0.1658672316792543,0.16521487370667465,0.16531867342353387,0.24288988949485849,0.0021936700929463316,0.004653214971084214,0.002193715875656293,0.002200427244010463,32.0,2.0,34.0,68.0,4.25,0,0,0
student_t_df3,4096,64,4,3368285290,4,Q8.8,none,1,group32,32,0.13563427729361816,0.18409441366667145,0.9819530750365557,0.0006130074022834808,-0.008475291204493727,0.13587825960689676,0.13545921651731693,0.13556805600252828,0.18426570158922953,0.002674857302832348,0.004734097726228597,0.0027031579008282305,0.002689384369036241,32.0,4.0,36.0,72.0,4.5,0,0,0
student_t_df3,4096,64,4,3368285290,4,Q8.8,none,1,group16,16,0.10834833821434069,0.15126610188393264,0.9879903573576518,0.0010684158983504033,0.009642718153570406,0.10889979765836068,0.10861936283709814,0.10824819840910604,0.15215930328265861,0.0032870904770535615,0.005351276268653638,0.003307452670607858,0.0033058441269207157,32.0,8.0,40.0,80.0,5.0,0,0,0
student_t_df3,4096,64,4,3368285290,4,Q8.8,none,1,group8,8,0.08362548350224792,0.11521084982451864,0.993013232045242,0.000351541764322872,0.0003412918103432753,0.08436635457013225,0.08430048670421603,0.08349233082295074,0.11617886186855472,0.0040342562335696965,0.008096466363755097,0.004058966731879477,0.0040682005986394,32.0,16.0,48.0,96.0,6.0,0,0,0
student_t_df3,4096,64,4,3368285290,4,Q8.8,H4,4,group64,64,0.12172334691540501,0.1719375032798165,0.9847385091408934,-0.00041440752532119924,-0.013723299772524167,1.4210029844729917,1.4191940187077015,0.12165193235029895,0.17071265926849982,0.0027591709301745555,0.007516550614965552,0.0027781371133001045,0.002768243293780919,32.0,2.0,34.0,68.0,4.25,2,64,128
student_t_df3,4096,64,4,3368285290,4,Q8.8,H4,4,group32,32,0.10420135222842565,0.15914542715332147,0.9878044025037209,-0.0003626065631797013,-0.002063225886528349,1.4196173416917188,1.4179377168678724,0.1041425115635312,0.15753078206441934,0.00322532847691657,0.007855122023980393,0.003252693160840536,0.0032215566350064693,32.0,4.0,36.0,72.0,4.5,2,64,128
student_t_df3,4096,64,4,3368285290,4,Q8.8,H4,4,group16,16,0.08665224778205867,0.13623013478589233,0.9915236035754551,-0.0003847329809837115,-0.0013838459452718578,1.4184886543435749,1.4167841225187068,0.08655795353916818,0.13351117893150205,0.0037607830789733324,0.008132566398777082,0.0038053983302145647,0.003793947070543511,32.0,8.0,40.0,80.0,5.0,2,64,128
student_t_df3,4096,64,4,3368285290,4,Q8.8,H4,4,group8,8,0.07003484196029174,0.12390608030729867,0.9932245418211539,0.00010397961233197594,0.0005181865353395927,1.4175879260798476,1.4159579948361793,0.06989552281765672,0.12143625006749113,0.004424286960518263,0.008977286242329635,0.0044823443860712376,0.0044828824037491735,32.0,16.0,48.0,96.0,6.0,2,64,128
student_t_df3,4096,64,4,3368285290,4,Q8.8,H8,8,group64,64,0.11227357803939908,0.1510384771605405,0.9887459416233083,-0.0005556592830358195,0.015634888959124862,1.418026125779286,1.419166400667958,0.11218519920316286,0.1533143261920408,0.002977130241566619,0.009137980227096032,0.002969990045785387,0.002973241739666131,32.0,2.0,34.0,68.0,4.25,3,96,192
student_t_df3,4096,64,4,3368285290,4,Q8.8,H8,8,group32,32,0.0973032318611846,0.1417552406738865,0.9906778053459091,0.00013513002304093772,-0.0011903016856625109,1.4169845492604562,1.4180854508613276,0.09721915337404982,0.14415065426303597,0.003376591252997216,0.00822920916390514,0.003418403705203792,0.003403665943150863,32.0,4.0,36.0,72.0,4.5,3,96,192
student_t_df3,4096,64,4,3368285290,4,Q8.8,H8,8,group16,16,0.08290829585214823,0.1345985150405002,0.9913219797219681,7.997817103573869e-05,-0.0004427519373431333,1.4161064824785108,1.4172418555533284,0.08276588925250708,0.1364243050867253,0.003917066957577995,0.008326805768534397,0.003946582910688372,0.003928535951940064,32.0,8.0,40.0,80.0,5.0,3,96,192
student_t_df3,4096,64,4,3368285290,4,Q8.8,H8,8,group8,8,0.06690113111097586,0.09665608799908909,0.9954389408607905,0.0003175752480560903,-0.0001263628764663754,1.415403651003497,1.4164132200424877,0.06670161219291426,0.09878128966032894,0.00453694988887587,0.01038092709181542,0.004592766063563205,0.004595463340435008,32.0,16.0,48.0,96.0,6.0,3,96,192
student_t_df3,4096,64,4,3368285290,4,Q8.8,H16,16,group64,64,0.10678724686480807,0.15326494556414497,0.9889806488805781,-4.137238843433753e-05,-0.00657487021483004,1.4181882141243234,1.4176140945015212,0.10671444590670154,0.15470849019607683,0.003101342437253924,0.01249377360362121,0.003087945206912869,0.003119043833815957,32.0,2.0,34.0,68.0,4.25,4,128,256
student_t_df3,4096,64,4,3368285290,4,Q8.8,H16,16,group32,32,0.09326363943789609,0.12923931116098455,0.9915739201593572,-6.431638156306443e-05,-0.0073288375178942305,1.4173731032188135,1.4169018771095516,0.09319826204980089,0.13194047709202644,0.0035262777781668825,0.012712096703806214,0.0035087688795546928,0.0035118481835980917,32.0,4.0,36.0,72.0,4.5,4,128,256
student_t_df3,4096,64,4,3368285290,4,Q8.8,H16,16,group16,16,0.08022141866082197,0.11947329143851448,0.9935483472727963,-0.0008674899261667656,-0.0006526852711551904,1.4165641733894194,1.4160364914313666,0.08009868739096766,0.12288489433156634,0.003985175313637099,0.01160299943030486,0.00402189729837359,0.004014722736512438,32.0,8.0,40.0,80.0,5.0,4,128,256
student_t_df3,4096,64,4,3368285290,4,Q8.8,H16,16,group8,8,0.06866030581928367,0.09092618402883583,0.9959343298381489,-0.0005369998745931106,-0.000801291060918917,1.4160468144031824,1.4154146585944365,0.06853794894194408,0.09230092869525075,0.004456538899577638,0.010132146885199478,0.0045443436005406825,0.004539157799672805,32.0,16.0,48.0,96.0,6.0,4,128,256
student_t_df3,4096,64,4,3368285290,4,Q8.8,H32,32,group64,64,0.10475588596910414,0.14405893713600695,0.9903558919660993,0.0004619503375524007,0.00257490027894224,1.4184047846791528,1.4188187367303575,0.10473639480738364,0.14190051831210782,0.0031723937630279203,0.010524024120855522,0.00318261947885405,0.0031705680678484945,32.0,2.0,34.0,68.0,4.25,5,160,320
student_t_df3,4096,64,4,3368285290,4,Q8.8,H32,32,group32,32,0.09295092049821382,0.126926990123847,0.9926318966852392,1.2635555094964736e-05,0.004529504168457316,1.4176141823031414,1.4180513812548259,0.09284539088019489,0.125798548180255,0.0035689191952589443,0.01126726804583034,0.0035789246073926503,0.0035757453046343897,32.0,4.0,36.0,72.0,4.5,5,160,320
student_t_df3,4096,64,4,3368285290,4,Q8.8,H32,32,group16,16,0.08197951650133382,0.10464766223107849,0.9947771657813486,0.00024851822057086033,-0.0021459396273507056,1.4168880289537702,1.4173709063731579,0.08189914105512014,0.10434125413585839,0.004036004016839107,0.007010387253605526,0.003978133541639447,0.003978760207161343,32.0,8.0,40.0,80.0,5.0,5,160,320
student_t_df3,4096,64,4,3368285290,4,Q8.8,H32,32,group8,8,0.07039966621370967,0.09512867328077775,0.9955496430533719,0.00025955747343152553,0.004549600651951976,1.4162032945096155,1.416643932673981,0.07022095280305067,0.0953604723549101,0.004548816045356387,0.007828596553706674,0.004518871257149376,0.004515597222535775,32.0,16.0,48.0,96.0,6.0,5,160,320
student_t_df3,4096,64,4,3368285290,4,Q8.8,H64,64,group64,64,0.10271928011284863,0.14378237883954065,0.9892538697052495,0.0003250218429895253,0.003826526453373446,1.4180646927653677,1.4183226562852895,0.1026918371628152,0.1439761356147877,0.0032356355496729644,0.015160394524549425,0.0032317832704851566,0.0032246613827010004,32.0,2.0,34.0,68.0,4.25,6,192,384
student_t_df3,4096,64,4,3368285290,4,Q8.8,H64,64,group32,32,0.09445329295980413,0.12418223317868923,0.9918363852701179,0.0006486124186639136,-0.0020446869028505053,1.4173971966400907,1.4178243858268205,0.09441273168761917,0.1230033575611881,0.003516549972674775,0.010775467000498777,0.0035425727738305148,0.0035409149316124725,32.0,4.0,36.0,72.0,4.5,6,192,384
student_t_df3,4096,64,4,3368285290,4,Q8.8,H64,64,group16,16,0.08184213765569494,0.121352772899867,0.9923242742404118,0.00031295812337098336,0.0048081978880885464,1.4168239523619475,1.417201490979589,0.08174478181458798,0.1196442317160373,0.003913727945874237,0.010012929167107233,0.003949651769455506,0.003941211485988358,32.0,8.0,40.0,80.0,5.0,6,192,384
student_t_df3,4096,64,4,3368285290,4,Q8.8,H64,64,group8,8,0.06994840326251553,0.10456471496428284,0.9945073773132558,6.23826379842649e-05,0.00739235601116075,1.4161857301288256,1.416468519418603,0.06979753122127316,0.10411393645125648,0.004514236285684461,0.00862514936564578,0.004496619216319865,0.004484781013460813,32.0,16.0,48.0,96.0,6.0,6,192,384
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,none,1,group64,64,0.11815295251040935,0.1569243151019239,0.9873989615332304,0.0005262148061316879,0.0008156941742084727,0.11941348218671895,0.12056856128190226,0.11816896431994052,0.15735050652901372,0.0029808763378266355,0.006126168079741986,0.003053207642059654,0.003027627231871146,32.0,2.0,34.0,68.0,4.25,0,0,0
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,none,1,group32,32,0.10257120679638855,0.13521329337532711,0.9909001855093356,0.0003442352109771022,0.0008168323681672728,0.10297514093332856,0.10366336417961737,0.10248718287608735,0.13471940507565835,0.0033543049041863515,0.006133304420185271,0.0034062087137841346,0.003384114715295651,32.0,4.0,36.0,72.0,4.5,0,0,0
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,none,1,group16,16,0.08626350630718743,0.1195909835175396,0.9926348261961604,0.0011918734176171162,-0.002221631105730316,0.08796146687596366,0.08835781143530556,0.08607395188608573,0.11939087180558033,0.0037452291380593535,0.006256627153602528,0.003839163235826516,0.0038345270651367123,32.0,8.0,40.0,80.0,5.0,0,0,0
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,none,1,group8,8,0.07374186810110339,0.100085148431675,0.9947505038297811,0.0007778736922749182,-0.0017553885828613044,0.07304394290185601,0.0730712801528422,0.07354012158111171,0.09989342077611008,0.004405706388344999,0.0064902392454437435,0.004419291717299598,0.004401534821993283,32.0,16.0,48.0,96.0,6.0,0,0,0
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H4,4,group64,64,0.109711694208165,0.15198852374042193,0.9885862419715143,-0.0027053087397779555,0.0012097185150445322,1.4191231709358827,1.4189690383827194,0.10967849315800712,0.15213038245263413,0.003082533705296346,0.006459009406990606,0.0030772337272003056,0.0030324450514806565,32.0,2.0,34.0,68.0,4.25,2,64,128
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H4,4,group32,32,0.09819484974525965,0.1322453856004082,0.9910467831604999,-0.0035818525327755454,0.003987192061398967,1.4183399766540128,1.4180366866903125,0.09812887585578854,0.13212057508179068,0.0034293601302868523,0.005808065966051672,0.0034306280010561463,0.0033963793347323535,32.0,4.0,36.0,72.0,4.5,2,64,128
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H4,4,group16,16,0.08325614601617995,0.11664294970630222,0.9927903223930532,-0.00040151380720898806,0.004052556761162926,1.417373702115134,1.417119041646994,0.08316009835508334,0.11652418762269043,0.003874316745068821,0.006170758153806146,0.0038672120139380873,0.0038503300913274576,32.0,8.0,40.0,80.0,5.0,2,64,128
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H4,4,group8,8,0.07011638844979232,0.09627338385690946,0.995362587750221,-0.001172605256496808,0.004141458107285522,1.416627921741795,1.4163060243817052,0.06993807413802373,0.09680960834092238,0.004435843188611026,0.0065297903850112925,0.0044450847427849995,0.004431310402416917,32.0,16.0,48.0,96.0,6.0,2,64,128
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H8,8,group64,64,0.10922560847564226,0.1543716230515724,0.9883272293229604,0.0009593447577212608,-0.002270240412446329,1.419628935289621,1.418369103723092,0.10912295941035169,0.15303966008778178,0.0030724746172098973,0.006475940074708307,0.0030641292990180795,0.0030612701610245124,32.0,2.0,34.0,68.0,4.25,3,96,192
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H8,8,group32,32,0.09730841580904936,0.13960784554333058,0.9903538342324593,0.0027008193747818667,-0.004476024285903132,1.41896614603681,1.4176491017750765,0.09719983086305563,0.1388380513214046,0.0033980983395615733,0.006108646683593674,0.0033976236463107734,0.0034259277591758325,32.0,4.0,36.0,72.0,4.5,3,96,192
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H8,8,group16,16,0.08389195778041109,0.1220744605835069,0.9925677086100531,0.0020166720152426532,-0.0028226773870907483,1.418273788351551,1.4165693730211903,0.0838062546407477,0.12155671482156241,0.003771067073936984,0.005801637306656613,0.0038320199002800804,0.0038565781249028674,32.0,8.0,40.0,80.0,5.0,3,96,192
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H8,8,group8,8,0.0709960298553297,0.10131684659000809,0.9947747930809836,-0.00042440210560840087,-0.004768736675001198,1.4177650264754766,1.4159500091021147,0.07075655102364768,0.100842733728764,0.004359399761592362,0.006346428009648618,0.004406040624725605,0.004438286966620166,32.0,16.0,48.0,96.0,6.0,3,96,192
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H16,16,group64,64,0.10537554832754775,0.14781762131787402,0.9891151853852573,0.0009380523605802222,0.0009922274427408538,1.4190316938605554,1.4162801986447946,0.10530171698340719,0.14714357680635043,0.003094553756276546,0.007236502001360304,0.0031462447266334026,0.003077482002832515,32.0,2.0,34.0,68.0,4.25,4,128,256
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H16,16,group32,32,0.09589697320012895,0.12951780922231812,0.9913999654585468,0.0023322255451655523,0.003515668566375301,1.4185110807789458,1.4154404058243835,0.09576411188836942,0.12903687648000328,0.0034158333717578923,0.0064296186318094604,0.0034798369240870105,0.0034257679088174706,32.0,4.0,36.0,72.0,4.5,4,128,256
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H16,16,group16,16,0.08385355637698838,0.11633896551178607,0.9931427890667314,0.00034450235296243023,0.0023069591619177404,1.4178087932004353,1.4148656559876613,0.08376353556763451,0.11602550102161768,0.0038829528763742373,0.0060443537216584246,0.003915822604084332,0.0038776707955753245,32.0,8.0,40.0,80.0,5.0,4,128,256
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H16,16,group8,8,0.07042226486495462,0.0988146963953311,0.99497075486866,0.00012057973195152683,0.002303101495867044,1.416962582742633,1.4140399627720839,0.07035274645119446,0.0984602578407886,0.004434191606295248,0.0063725900931398,0.004473095576424893,0.004450790753859839,32.0,16.0,48.0,96.0,6.0,4,128,256
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H32,32,group64,64,0.10537107478110158,0.15291757042764395,0.9894994043579908,0.0018115402486578724,0.003736839129747375,1.4187973991638962,1.4184710790892383,0.10534017520440571,0.15372316432732433,0.003183437341315926,0.0073695505067917265,0.0031955544243460273,0.003191858734847934,32.0,2.0,34.0,68.0,4.25,5,160,320
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H32,32,group32,32,0.09504094046157334,0.13184156974023856,0.9913646192463539,0.0018259886267588937,0.0025663260303290017,1.4182763309931143,1.4179383639357332,0.09496989251871531,0.13211188362843812,0.0034762908246427486,0.006610944240444789,0.0035192885493145485,0.00350385175480213,32.0,4.0,36.0,72.0,4.5,5,160,320
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H32,32,group16,16,0.08372546159942211,0.11588898333281572,0.9931409369757996,-0.0009982447933110728,0.004029496905918943,1.4174298565838923,1.4171469355620516,0.08358852865665858,0.11578951221569218,0.0038947622103117324,0.005992160006594523,0.0039049149317180866,0.003927830707668385,32.0,8.0,40.0,80.0,5.0,5,160,320
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H32,32,group8,8,0.070850546221989,0.09564118715969663,0.9953545019547819,-0.001710677013744585,0.000430665578596624,1.4167255871320696,1.4164359685579477,0.07067458894171857,0.09574820480474476,0.004359027725772014,0.006433725081829679,0.004467960425959696,0.004474780338805505,32.0,16.0,48.0,96.0,6.0,5,160,320
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H64,64,group64,64,0.10541077306621824,0.1490828132455743,0.9891381471132712,0.0009384538497710416,0.0006574704540930753,1.4193821635970174,1.4197652934955223,0.10539692650074041,0.1496709328733821,0.0032459175445061525,0.0069022424056480606,0.003233666371287128,0.003184754887396546,32.0,2.0,34.0,68.0,4.25,6,192,384
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H64,64,group32,32,0.09347553962339046,0.13694576737564848,0.9909764533723806,4.25499302557245e-05,0.0012805170185192438,1.4183952760204352,1.4190269812360916,0.09345764000656578,0.13754509604008058,0.0034904775453839867,0.00599474451781315,0.003536255819328755,0.0035287891257861875,32.0,4.0,36.0,72.0,4.5,6,192,384
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H64,64,group16,16,0.08329742002276805,0.11722051388396204,0.9930276138939287,0.00015571921440153357,-0.003985970856326766,1.417930520934033,1.4184466837158516,0.08322598325990065,0.11711637444071124,0.0038735850570536137,0.005971633604417147,0.003933050989571358,0.003927532502619455,32.0,8.0,40.0,80.0,5.0,6,192,384
sparse_outliers_0p1pct_x25,128,64,32,2535115307,4,Q8.8,H64,64,group8,8,0.07028546298221239,0.09894651056049564,0.9952577939484366,-0.0006835703273536724,-0.0030664900347502394,1.4169724881548134,1.417916005374707,0.07016860624301216,0.09892906228219087,0.00447017856057361,0.0064972661254592634,0.004501199483379151,0.004469305574873176,32.0,16.0,48.0,96.0,6.0,6,192,384
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,none,1,group64,64,0.11802344736924067,0.16833918744913595,0.9864092511287027,8.881805311693047e-05,-0.003661101688152472,0.1191445913647105,0.11969892251699935,0.11793280069227559,0.16784174624033193,0.00301840547296605,0.00692161053921412,0.0030177744540408396,0.003003912867538573,32.0,2.0,34.0,68.0,4.25,0,0,0
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,none,1,group32,32,0.10179284549301987,0.1431562419579684,0.9901753535204987,0.00027633011612793824,-0.0031529935007541246,0.10276671679736399,0.10308680986337543,0.1016933301336568,0.14304726271547757,0.0033259528622560787,0.006088195801329262,0.0034082462535746697,0.003369240703098642,32.0,4.0,36.0,72.0,4.5,0,0,0
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,none,1,group16,16,0.08729289324592915,0.12573818188526453,0.9923934841988549,-0.001197003884294945,-0.0008250898121688052,0.08785319380080388,0.08796526182244821,0.08716949440027273,0.12542279732944406,0.003749995320218904,0.006275475343085802,0.0038578819182009338,0.003826623863274183,32.0,8.0,40.0,80.0,5.0,0,0,0
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,none,1,group8,8,0.0721052769944057,0.10528037599291935,0.9944397885451486,0.00034486682233162265,-0.0021338734746717053,0.07279000837582049,0.07280890826273798,0.0719549742337187,0.10484746158002851,0.0043119847597812,0.006782350293429163,0.004426668170976761,0.004403168655391693,32.0,16.0,48.0,96.0,6.0,0,0,0
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,H4,4,group64,64,0.110636711093628,0.15246484589120038,0.9881739623756852,-0.0021744041841671377,0.0012315730607417774,1.4182649273333745,1.4197321236341018,0.11063991444637172,0.15238577273729445,0.0031287978227674765,0.007659425034826269,0.003068059707205062,0.0030489168735901564,32.0,2.0,34.0,68.0,4.25,2,64,128
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,H4,4,group32,32,0.09652056052319807,0.13874978445683828,0.9905752139272669,0.00040455306375669804,0.0014550860316122896,1.417558840791094,1.4188270533876846,0.09645839023420812,0.1386402461811456,0.0033654281163581143,0.006859225469238799,0.0034163136267828667,0.0034093662708092306,32.0,4.0,36.0,72.0,4.5,2,64,128
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,H4,4,group16,16,0.08405705579811719,0.12459230729256003,0.9927075270676294,-0.0013040807451223351,0.00021754106885866413,1.4167639617552208,1.4182728082895406,0.0840058958177142,0.12491472967626643,0.0038125071322207852,0.006441592484733333,0.0038670167359445913,0.003850094531105493,32.0,8.0,40.0,80.0,5.0,2,64,128
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,H4,4,group8,8,0.07058366964479902,0.10455316058014986,0.9947898228389945,-9.99239425648317e-05,-0.0002938379229680554,1.4159073415380445,1.4174468157591682,0.07051993405172619,0.10469890183236327,0.004410723091677179,0.007350927034350093,0.004438416617299755,0.004432414066466874,32.0,16.0,48.0,96.0,6.0,2,64,128
sparse_outliers_0p1pct_x25,256,64,32,1481893800,4,Q8.8,H8,8,group64,64,0.1052414554212665,0.14848962676841548,0.9892425054163354,0.0011509432471787367,0.0012958117889430565,1.4172335099678568,1.4219049362650131,0.10519181543494374,0.14800255669669832,0.003099704465117114,0.008280584865885966,0.003102393920181316,0.003075598562286748,32.0,2.0,34.0,68.0,4.25,3,96,192
