synthetic_distribution,context_len,head_dim,trials,seed,kv_bits,scale_format,granularity,group_size,normalized_qk_logit_rmse,attention_output_relative_rmse,attention_output_cosine,normalized_logit_bias,normalized_attention_output_bias,k_relative_rmse,v_relative_rmse,quant_only_qk_logit_rmse,quant_only_attention_output_rmse,scale_only_qk_logit_rmse,scale_only_attention_output_rmse,scale_only_k_rmse,scale_only_v_rmse,payload_bytes_per_k_or_v_token,metadata_bytes_per_k_or_v_token,total_bytes_per_k_or_v_token,kv_pair_bytes_per_token,effective_bits_per_value
laplace,4096,64,4,3936203934,4,FP16,run,262144,0.25148160593442115,0.3299902022382553,0.9534831582849366,0.00129722489616585,-0.009511688720331396,0.24752574332739657,0.26256238403841803,0.25147437856784227,0.32998561903014617,0.0001732670811711342,0.0002323033189907591,0.0001734100995870848,0.00014638510611882566,32.0,0.00048828125,32.00048828125,64.0009765625,4.00006103515625
laplace,4096,64,4,3936203934,4,Q8.8,run,262144,0.2516853149301824,0.33015754392290686,0.953459562925172,0.001291658027473337,-0.009406538772274948,0.2476984166122606,0.26253037177208494,0.25147437856784227,0.32998561903014617,0.001455929877750074,0.001958550890859808,0.0014564245362980997,0.0003590924762202991,32.0,0.00048828125,32.00048828125,64.0009765625,4.00006103515625
laplace,4096,64,4,3936203934,4,FP32,token64,64,0.14055184614401237,0.19956877844189688,0.9800378911269456,-0.00013323693549803782,-0.008974229432485837,0.13825305084809672,0.1389797396552879,0.14055184614401237,0.19956877844189688,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
laplace,4096,64,4,3936203934,4,FP16,token64,64,0.14055319766419777,0.19960626884095342,0.9800291792767188,-0.00013165323579877045,-0.008939183014783228,0.1382530202047443,0.13897929702990894,0.14055184614401237,0.19956877844189688,0.00019985261388555793,0.0005199281860666724,0.0001994932506694321,0.00020076791233536066,32.0,2.0,34.0,68.0,4.25
laplace,4096,64,4,3936203934,4,Q8.8,token64,64,0.14060359670450198,0.2004059321237346,0.9799144820082729,-0.000123465957751618,-0.008558857353369895,0.13827167475630298,0.13899616734518846,0.14055184614401237,0.19956877844189688,0.0024567745961334183,0.005842943815652168,0.002459349956731412,0.0024441427801625546,32.0,2.0,34.0,68.0,4.25
laplace,4096,64,4,3936203934,4,FP32,group32,32,0.12177596824782917,0.18810053457783454,0.9831661307686153,0.0004917747274959875,-0.004461475088103297,0.11941655811772008,0.11976464191902225,0.12177596824782917,0.18810053457783454,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
laplace,4096,64,4,3936203934,4,FP16,group32,32,0.12177491185205623,0.18812749856163843,0.9831608280210631,0.0004893369654157219,-0.0044062361573805634,0.11941645514011338,0.11976442405154145,0.12177596824782917,0.18810053457783454,0.00020212188340010265,0.0003916226351875251,0.00020283863393604016,0.0002034909892947789,32.0,4.0,36.0,72.0,4.5
laplace,4096,64,4,3936203934,4,Q8.8,group32,32,0.12183230413108166,0.18848111079301683,0.9831572715991305,0.00048732129778314307,-0.0041103481576116735,0.11945133955408162,0.11979823235776246,0.12177596824782917,0.18810053457783454,0.0028680722755809553,0.005682452557322629,0.002861856237789612,0.00286410534249577,32.0,4.0,36.0,72.0,4.5
laplace,4096,64,4,3936203934,4,FP32,group16,16,0.1023306118368814,0.16123500957260908,0.9873619578212227,-0.00038664742778213014,0.017008852958147268,0.10025200181113937,0.1003512071772761,0.1023306118368814,0.16123500957260908,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
laplace,4096,64,4,3936203934,4,FP16,group16,16,0.10232931046717249,0.16122247377891805,0.987364415828159,-0.0003881192229286799,0.017047847289738953,0.10025235422778583,0.10035149088816792,0.1023306118368814,0.16123500957260908,0.00020487240859862134,0.0003737813937801371,0.00020639048869783023,0.00020705715836472785,32.0,8.0,40.0,80.0,5.0
laplace,4096,64,4,3936203934,4,Q8.8,group16,16,0.10236124001220816,0.16132118189573733,0.9873693456418835,-0.0003831909786881982,0.016996746048518304,0.10030847520621748,0.10040756412688458,0.1023306118368814,0.16123500957260908,0.0033733662179027896,0.005646868850651797,0.003375516382076391,0.0033767355452731054,32.0,8.0,40.0,80.0,5.0
laplace,4096,64,4,3936203934,4,FP32,group8,8,0.08220253093121396,0.11433076148969845,0.9933003835730785,6.33865208615206e-05,0.01231992208739596,0.08055636975325693,0.08059308940346198,0.08220253093121396,0.11433076148969845,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
laplace,4096,64,4,3936203934,4,FP16,group8,8,0.08220167599372723,0.11433724343112218,0.9932993213217963,6.372403919122473e-05,0.012358140529077556,0.08055671944108563,0.08059346140553258,0.08220253093121396,0.11433076148969845,0.00020762213197426864,0.000324447714698249,0.00020703741381095605,0.00020730174447988124,32.0,16.0,48.0,96.0,6.0
laplace,4096,64,4,3936203934,4,Q8.8,group8,8,0.08230987503085636,0.11446246048074994,0.9932892499108789,0.000107609102748705,0.012224224020472635,0.08065627758977022,0.08069254058929681,0.08220253093121396,0.11433076148969845,0.004092614812888526,0.0062918414378895495,0.004055636788070419,0.004047803938259929,32.0,16.0,48.0,96.0,6.0
student_t_df3,128,64,32,2994312498,4,FP32,run,8192,0.3056864040770866,0.428519039302015,0.9181183223250605,0.0022751408170694214,-0.016516269392138384,0.30279879652806485,0.3055716266852709,0.3056864040770866,0.428519039302015,0.0,0.0,0.0,0.0,32.0,0.03125,32.03125,64.0625,4.00390625
student_t_df3,128,64,32,2994312498,4,FP16,run,8192,0.30570141493766695,0.42855625120565427,0.9181087353862639,0.0022819053777652187,-0.016520732313970696,0.30281264010194253,0.30556995108940493,0.3056864040770866,0.428519039302015,0.00029829116465047154,0.0003955377528197062,0.0002976287990924133,0.00024904843577605617,32.0,0.015625,32.015625,64.03125,4.001953125
student_t_df3,128,64,32,2994312498,4,Q8.8,run,8192,0.3057852156677362,0.42857598620170745,0.9181117710114772,0.002274524434214621,-0.01649711699517091,0.3028730642826148,0.3056058529929101,0.3056864040770866,0.428519039302015,0.0011111064082766095,0.0016309747026646642,0.001099066524551078,0.0010135309324444067,32.0,0.015625,32.015625,64.03125,4.001953125
student_t_df3,128,64,32,2994312498,4,FP32,token64,64,0.16420374331014673,0.22997161179169406,0.9746866078077091,-0.0027019449439021582,-0.00014877527346488244,0.1649380458816978,0.16594589350749955,0.16420374331014673,0.22997161179169406,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
student_t_df3,128,64,32,2994312498,4,FP16,token64,64,0.16420526048304218,0.22999261234419927,0.9746839745560695,-0.002700313312388244,-0.00015355598991706454,0.16493842840812872,0.16594622935201025,0.16420374331014673,0.22997161179169406,0.00020351968768533114,0.0004495493855121572,0.00020608394365405472,0.00020457254476965783,32.0,2.0,34.0,68.0,4.25
student_t_df3,128,64,32,2994312498,4,Q8.8,token64,64,0.1642419258938971,0.23041366764635887,0.9746095641286925,-0.0026829310443064465,-0.00014783071675742593,0.16493783179356145,0.16595866555833275,0.16420374331014673,0.22997161179169406,0.0022145061684035643,0.004643673001391403,0.002205527266906975,0.002147701661117136,32.0,2.0,34.0,68.0,4.25
student_t_df3,128,64,32,2994312498,4,FP32,group32,32,0.1357341583366896,0.1901250662220527,0.983201570944012,0.00046967687855420983,-0.0014412351177525186,0.13529345072024238,0.13621694993251618,0.1357341583366896,0.1901250662220527,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
student_t_df3,128,64,32,2994312498,4,FP16,group32,32,0.13572976265485148,0.19010269388376824,0.9832046832728161,0.0004704408589145532,-0.0014491190867363284,0.13529306499803903,0.13621770550946727,0.1357341583366896,0.1901250662220527,0.00021377438524079978,0.0004405823007693734,0.00020655329180268374,0.00020434083715518256,32.0,4.0,36.0,72.0,4.5
student_t_df3,128,64,32,2994312498,4,Q8.8,group32,32,0.13579472601316342,0.19034135159838556,0.9831775357846266,0.0004830095933630768,-0.001393439447443835,0.13531435182964555,0.13623766688194655,0.1357341583366896,0.1901250662220527,0.0026800442978768676,0.005121930950585785,0.0027162522825114064,0.0026453273237376923,32.0,4.0,36.0,72.0,4.5
student_t_df3,128,64,32,2994312498,4,FP32,group16,16,0.10811039393604521,0.1499745735397102,0.9890355724942934,0.0004415259650633647,-0.004046445760118622,0.1086533352860059,0.10909042029414323,0.10811039393604521,0.1499745735397102,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
student_t_df3,128,64,32,2994312498,4,FP16,group16,16,0.10811203532173776,0.14998502223530852,0.9890346517712847,0.0004403549661417028,-0.004049456773836015,0.10865371476323957,0.10909157681734093,0.10811039393604521,0.1499745735397102,0.00021725391863356772,0.00042575646443040864,0.00020830988743596963,0.00020504457785051108,32.0,8.0,40.0,80.0,5.0
student_t_df3,128,64,32,2994312498,4,Q8.8,group16,16,0.10815973447404324,0.15035025419435588,0.9889920447736584,0.00039384672639732727,-0.004000941886872575,0.10870041850325247,0.10913795483380828,0.10811039393604521,0.1499745735397102,0.0032987945104446894,0.00537340418776446,0.003302591468263068,0.003274220676544467,32.0,8.0,40.0,80.0,5.0
student_t_df3,128,64,32,2994312498,4,FP32,group8,8,0.08438323553368533,0.1139353353828402,0.9936713571515937,0.0007337482484382781,-0.0005230017531796097,0.08413236879413799,0.08418837129092924,0.08438323553368533,0.1139353353828402,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
student_t_df3,128,64,32,2994312498,4,FP16,group8,8,0.08438321792243202,0.11392218352472408,0.9936711394647597,0.0007327439457115204,-0.0005350698480493659,0.08413283410928347,0.08418917140188359,0.08438323553368533,0.1139353353828402,0.0002142673576891765,0.0004240285161477809,0.00020804500700498342,0.00020602706371216294,32.0,16.0,48.0,96.0,6.0
student_t_df3,128,64,32,2994312498,4,Q8.8,group8,8,0.08455908537297192,0.1141361192568429,0.993637814809127,0.0007613807219000358,-0.000583860703314956,0.08423728031396598,0.08428867170163667,0.08438323553368533,0.1139353353828402,0.004184110327042472,0.0062265858938258326,0.004071212769727518,0.0040409052789487305,32.0,16.0,48.0,96.0,6.0
student_t_df3,256,64,32,1512390611,4,FP32,run,16384,0.3027462161322691,0.38245188130757346,0.9153281126671119,-0.003970198122865163,0.0009019905399411991,0.3093475747625523,0.30818579219996645,0.3027462161322691,0.38245188130757346,0.0,0.0,0.0,0.0,32.0,0.015625,32.015625,64.03125,4.001953125
student_t_df3,256,64,32,1512390611,4,FP16,run,16384,0.30275154086781636,0.3824051525426809,0.9153289084455785,-0.0039743786237739645,0.000896235320726061,0.30935023489070373,0.3081876097926599,0.3027462161322691,0.38245188130757346,0.00028109274638458493,0.0008495785549666231,0.00027922012432278677,0.0002513575795849993,32.0,0.0078125,32.0078125,64.015625,4.0009765625
student_t_df3,256,64,32,1512390611,4,Q8.8,run,16384,0.302784815574363,0.38257763105758064,0.9153323217332303,-0.0039701811860340976,0.0008701538306963934,0.30939922402271447,0.30812160446072806,0.3027462161322691,0.38245188130757346,0.0010827402657660938,0.0030976710362345702,0.0010840642290416915,0.0011546887574917129,32.0,0.0078125,32.0078125,64.015625,4.0009765625
student_t_df3,256,64,32,1512390611,4,FP32,token64,64,0.16354106399413842,0.20807015569059084,0.9760867822889352,-0.003340197919837296,0.00015743241462000144,0.164760715483444,0.16532437172106135,0.16354106399413842,0.20807015569059084,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
student_t_df3,256,64,32,1512390611,4,FP16,token64,64,0.1635370232407445,0.20789127344429734,0.976088992822763,-0.003340552220720348,0.00015852548810959876,0.16476108332126457,0.16532414140376792,0.16354106399413842,0.20807015569059084,0.00020558655853512926,0.0007572302075668084,0.00020446783313007942,0.00020625604920788715,32.0,2.0,34.0,68.0,4.25
student_t_df3,256,64,32,1512390611,4,Q8.8,token64,64,0.1635594291837075,0.20917518377703437,0.9760888924951101,-0.0033859805879373457,0.0001014090018445059,0.16476842320303844,0.16534445482719684,0.16354106399413842,0.20807015569059084,0.0022228433099873404,0.005291039062320876,0.0022113516615572784,0.002195313049766656,32.0,2.0,34.0,68.0,4.25
student_t_df3,256,64,32,1512390611,4,FP32,group32,32,0.133967000645319,0.16199695700555952,0.9840350370158344,-0.002249000962647471,0.000983003657343664,0.13523446103408882,0.13546788742657342,0.133967000645319,0.16199695700555952,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
student_t_df3,256,64,32,1512390611,4,FP16,group32,32,0.1339684903631464,0.16188973145888902,0.9840321918890631,-0.002253773014161034,0.0009730689933903049,0.1352349700526089,0.13546779308481166,0.133967000645319,0.16199695700555952,0.00020341462065585878,0.0007637159228261816,0.00020420527128776948,0.00020604946815335514,32.0,4.0,36.0,72.0,4.5
student_t_df3,256,64,32,1512390611,4,Q8.8,group32,32,0.13396568128494893,0.1624363249139473,0.9840673621412998,-0.0022728049499139867,0.0009385198468102014,0.13525689138647243,0.1354984210206955,0.133967000645319,0.16199695700555952,0.002695226991872995,0.004860533870313565,0.002715544534157714,0.0026971030302855325,32.0,4.0,36.0,72.0,4.5
student_t_df3,256,64,32,1512390611,4,FP32,group16,16,0.10755842867342318,0.13317873494396917,0.9897084504327803,0.0006095548148683532,0.0014447803204370331,0.10854861063346292,0.10866511099425631,0.10755842867342318,0.13317873494396917,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
student_t_df3,256,64,32,1512390611,4,FP16,group16,16,0.10755803243705606,0.1330069756181989,0.9897077885694957,0.0006043303556347101,0.0014430281810002801,0.10854905641079866,0.10866530672037943,0.10755842867342318,0.13317873494396917,0.00020475369931721696,0.0007035748712864175,0.0002061801591734893,0.00020711749423787148,32.0,8.0,40.0,80.0,5.0
student_t_df3,256,64,32,1512390611,4,Q8.8,group16,16,0.10766527616646515,0.13323336794722707,0.9896897213345937,0.0005755008946077801,0.0014330890727152167,0.10859801930615741,0.10871892435916349,0.10755842867342318,0.13317873494396917,0.00327802201457899,0.005151694863307153,0.00332831791533898,0.003316817428361624,32.0,8.0,40.0,80.0,5.0
student_t_df3,256,64,32,1512390611,4,FP32,group8,8,0.08381963662066566,0.10501496396211893,0.993285107837595,0.00031246231754001013,-0.002314703440618643,0.08434101190162618,0.08417179268322116,0.08381963662066566,0.10501496396211893,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
student_t_df3,256,64,32,1512390611,4,FP16,group8,8,0.08381722694145516,0.10485973811643338,0.9932858582220556,0.0003058611492097438,-0.0023215029888631455,0.08434105396660373,0.08417227795660506,0.08381963662066566,0.10501496396211893,0.00020124555702789057,0.000677620410271557,0.00020617943210249286,0.00020709855920446026,32.0,16.0,48.0,96.0,6.0
student_t_df3,256,64,32,1512390611,4,Q8.8,group8,8,0.08394664902867503,0.10521864873528462,0.9932615862228172,0.0003110018950450774,-0.0022949455367509666,0.08443759024124786,0.08427496442344122,0.08381963662066566,0.10501496396211893,0.003997220787104979,0.005485314812200047,0.004067473674118052,0.004054704364419652,32.0,16.0,48.0,96.0,6.0
student_t_df3,512,64,16,4244135126,4,FP32,run,32768,0.31932432441004993,0.4046604514088462,0.9098693860747067,0.004892909487550425,-0.0036871493811518954,0.3147795860815834,0.3147962685027672,0.31932432441004993,0.4046604514088462,0.0,0.0,0.0,0.0,32.0,0.0078125,32.0078125,64.015625,4.0009765625
student_t_df3,512,64,16,4244135126,4,FP16,run,32768,0.3193248843132012,0.4048022918444167,0.9098746692800165,0.004895188970623509,-0.0037064886667191616,0.3147799392375468,0.314773352797927,0.31932432441004993,0.4046604514088462,0.00024885358779205575,0.0006269771342992502,0.00024550825441677413,0.0002461354469836104,32.0,0.00390625,32.00390625,64.0078125,4.00048828125
student_t_df3,512,64,16,4244135126,4,Q8.8,run,32768,0.3192254783517121,0.40407075964987144,0.9098696274925746,0.004891252670855274,-0.0036184987058122454,0.3146658446552605,0.3148555824879058,0.31932432441004993,0.4046604514088462,0.001033492508129057,0.00241501260598615,0.0010293496531710597,0.0010364779313300008,32.0,0.00390625,32.00390625,64.0078125,4.00048828125
student_t_df3,512,64,16,4244135126,4,FP32,token64,64,0.1681875161709779,0.19243895726537882,0.97321959448296,-0.003464622527782911,-0.008598539182277114,0.1654935680270399,0.164515575045394,0.1681875161709779,0.19243895726537882,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
student_t_df3,512,64,16,4244135126,4,FP16,token64,64,0.16818812919602683,0.19246285714077524,0.9732179849940197,-0.003466977159378671,-0.008566908623935223,0.16549335728828246,0.1645156805520446,0.1681875161709779,0.19243895726537882,0.00020272012709637952,0.0005836040301994581,0.00020539304284306908,0.00020458894370110024,32.0,2.0,34.0,68.0,4.25
student_t_df3,512,64,16,4244135126,4,Q8.8,token64,64,0.16822414316730927,0.19312028688526064,0.9731100061395221,-0.0034793688735858712,-0.008439762694832218,0.16550859080059233,0.16453698492362034,0.1681875161709779,0.19243895726537882,0.002187462020981879,0.006307942307800547,0.0021860803869122275,0.0022107448833116362,32.0,2.0,34.0,68.0,4.25
student_t_df3,512,64,16,4244135126,4,FP32,group32,32,0.13646291260668786,0.18666278335433065,0.9818334765444734,-0.004339260690665229,0.007601115373002834,0.13565042034575003,0.13503418217202837,0.13646291260668786,0.18666278335433065,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
student_t_df3,512,64,16,4244135126,4,FP16,group32,32,0.13646418053905762,0.18683996107529674,0.9818344503829646,-0.004336555496669722,0.007614244082253269,0.13565037878277653,0.1350343917602052,0.13646291260668786,0.18666278335433065,0.00020696627841495328,0.0005052639815842123,0.00020579801488226313,0.00020541536002276388,32.0,4.0,36.0,72.0,4.5
student_t_df3,512,64,16,4244135126,4,Q8.8,group32,32,0.1365087980464233,0.18875519295569976,0.9817239160276023,-0.0043635433305543965,0.0077001188459737396,0.13567651928015445,0.1350634709722771,0.13646291260668786,0.18666278335433065,0.0027023362815527534,0.005513856059831005,0.0026937303873762735,0.002708869768349999,32.0,4.0,36.0,72.0,4.5
student_t_df3,512,64,16,4244135126,4,FP32,group16,16,0.11074942297084707,0.1329029953836678,0.9894931067704291,-0.0014757681012450455,-0.00137029695276928,0.10869642401882795,0.10846472769749214,0.11074942297084707,0.1329029953836678,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
student_t_df3,512,64,16,4244135126,4,FP16,group16,16,0.11075362379450136,0.1330012347266059,0.9894955649905162,-0.0014728162214097129,-0.0013526211029938756,0.10869690381330832,0.10846490501166359,0.11074942297084707,0.1329029953836678,0.00020792434746147147,0.00048344976597918367,0.0002073569634806369,0.00020714539803926347,32.0,8.0,40.0,80.0,5.0
student_t_df3,512,64,16,4244135126,4,Q8.8,group16,16,0.1108392149054525,0.134119002142217,0.9894470337739832,-0.0014896862766251497,-0.0013441607702497544,0.10874720882227057,0.10851130640331048,0.11074942297084707,0.1329029953836678,0.003287325470506658,0.005289013678804655,0.0033043699616618024,0.0033077825910660967,32.0,8.0,40.0,80.0,5.0
student_t_df3,512,64,16,4244135126,4,FP32,group8,8,0.08675423389591672,0.1040256158193638,0.9933568622534027,0.0008555847823267627,0.0005433707430821838,0.0842832875844295,0.08402518991112487,0.08675423389591672,0.1040256158193638,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
student_t_df3,512,64,16,4244135126,4,FP16,group8,8,0.08675415352171653,0.10407544576906344,0.9933585852386309,0.0008551952190324538,0.0005488298838225312,0.0842838144249413,0.08402509182075847,0.08675423389591672,0.1040256158193638,0.00020793087127626578,0.00044516147271633023,0.00020707325979918442,0.00020691543904076298,32.0,16.0,48.0,96.0,6.0
student_t_df3,512,64,16,4244135126,4,Q8.8,group8,8,0.08690302816317591,0.10473560690294013,0.9933238322462374,0.000849697023322263,0.0005749152355680713,0.08438304548317041,0.0841175282562483,0.08675423389591672,0.1040256158193638,0.004004919478543026,0.005794321543401878,0.0040584181692299316,0.004055338747502179,32.0,16.0,48.0,96.0,6.0
student_t_df3,1024,64,8,635416609,4,FP32,run,65536,0.31107055884549034,0.5379791346025349,0.903352117931433,-0.0011866318395246651,-0.021718545041824446,0.3155711437696879,0.3183647409677741,0.31107055884549034,0.5379791346025349,0.0,0.0,0.0,0.0,32.0,0.00390625,32.00390625,64.0078125,4.00048828125
student_t_df3,1024,64,8,635416609,4,FP16,run,65536,0.31110092710364173,0.5382182590295382,0.9033298754654423,-0.0011842484216895203,-0.021696399932492935,0.3156033163597158,0.3183146099317072,0.31107055884549034,0.5379791346025349,0.0002270708739106617,0.00046636783149922253,0.00022841256578949291,0.00023600091582920882,32.0,0.001953125,32.001953125,64.00390625,4.000244140625
student_t_df3,1024,64,8,635416609,4,Q8.8,run,65536,0.3109347013193561,0.5361325849433801,0.9034399883359294,-0.001199008025224314,-0.021841418854559782,0.3154417034500651,0.31822207865233754,0.31107055884549034,0.5379791346025349,0.001024136951052636,0.00328584701085269,0.0010181693706724615,0.0011342636568992892,32.0,0.001953125,32.001953125,64.00390625,4.000244140625
student_t_df3,1024,64,8,635416609,4,FP32,token64,64,0.1661816450949304,0.22752802673918082,0.9760992947968086,0.0008257185245427328,-0.011006985256959638,0.16552465700409594,0.1655980314491268,0.1661816450949304,0.22752802673918082,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
student_t_df3,1024,64,8,635416609,4,FP16,token64,64,0.1661842467454146,0.2275445088513278,0.9760944103016558,0.0008249420915560874,-0.010940716791271291,0.16552482852866734,0.1655974612019735,0.1661816450949304,0.22752802673918082,0.0002048242017731106,0.0005924104452279735,0.0002041269596270028,0.00020890111304463618,32.0,2.0,34.0,68.0,4.25
student_t_df3,1024,64,8,635416609,4,Q8.8,token64,64,0.16617546479847353,0.22784940801519002,0.9759992141305732,0.0007980444014515167,-0.010820734218622447,0.16553059725744562,0.1656023437591035,0.1661816450949304,0.22752802673918082,0.0021926122639084407,0.0061080473677136505,0.002170540090314611,0.0021811070261787344,32.0,2.0,34.0,68.0,4.25
student_t_df3,1024,64,8,635416609,4,FP32,group32,32,0.1345960155150779,0.19503060319000867,0.983074407271177,0.0008943054827517299,-0.008369151264759674,0.1357333147572102,0.1356617138895069,0.1345960155150779,0.19503060319000867,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
student_t_df3,1024,64,8,635416609,4,FP16,group32,32,0.13459916008505343,0.1950518711365848,0.9830693915866096,0.0008960681829641892,-0.008323549052142245,0.13573371865561706,0.13566139513632253,0.1345960155150779,0.19503060319000867,0.000204191675333257,0.0004753150997551254,0.0002043863827363426,0.00020667995306741322,32.0,4.0,36.0,72.0,4.5
student_t_df3,1024,64,8,635416609,4,Q8.8,group32,32,0.13462459824798398,0.19478936206233782,0.983054868493195,0.0008574339437024935,-0.008039846952809489,0.13575925111008857,0.1356838643038952,0.1345960155150779,0.19503060319000867,0.002687064139779679,0.006295962427601307,0.0026812854892547446,0.002688614840173883,32.0,4.0,36.0,72.0,4.5
student_t_df3,1024,64,8,635416609,4,FP32,group16,16,0.10842836009902762,0.15919075019681195,0.9887197222218149,0.0001497560664027116,-0.004677731822309141,0.10893335011356235,0.1087600980621213,0.10842836009902762,0.15919075019681195,0.0,0.0,0.0,0.0,32.0,16.0,48.0,96.0,6.0
student_t_df3,1024,64,8,635416609,4,FP16,group16,16,0.10843126068724078,0.15915576046499094,0.9887177431609886,0.00015091772042856823,-0.004678885116269434,0.10893361160780579,0.10876025392069699,0.10842836009902762,0.15919075019681195,0.00020839273012436272,0.0005130374317337178,0.0002058957547299904,0.0002076204124371436,32.0,8.0,40.0,80.0,5.0
student_t_df3,1024,64,8,635416609,4,Q8.8,group16,16,0.10845706216227548,0.1584413041821833,0.9888035848714203,0.00011025753063403018,-0.004556628006166202,0.10898700100993483,0.10880450487589559,0.10842836009902762,0.15919075019681195,0.003282972430102048,0.00689375159316597,0.0033007763514525767,0.003320747037544003,32.0,8.0,40.0,80.0,5.0
student_t_df3,1024,64,8,635416609,4,FP32,group8,8,0.08373072847323024,0.12233690833965331,0.9930311102246516,-0.00013589734328511895,0.0026168507548840997,0.08432469798081352,0.08424486035071947,0.08373072847323024,0.12233690833965331,0.0,0.0,0.0,0.0,32.0,32.0,64.0,128.0,8.0
student_t_df3,1024,64,8,635416609,4,FP16,group8,8,0.08373607988185053,0.12227762456595394,0.9930324561323065,-0.00013238647919973134,0.002621819350709542,0.0843250409834379,0.08424547870272361,0.08373072847323024,0.12233690833965331,0.00020751112418250332,0.0004907635385460376,0.00020662313315656958,0.00020719156957127804,32.0,16.0,48.0,96.0,6.0
student_t_df3,1024,64,8,635416609,4,Q8.8,group8,8,0.08381228144637416,0.12230843708746966,0.9930302744148956,-0.00016018482432906994,0.0029134355651580525,0.08442422220782632,0.08433688424936692,0.08373072847323024,0.12233690833965331,0.004022412134610795,0.007419807435099848,0.004055356898581527,0.0040573876546561635,32.0,16.0,48.0,96.0,6.0
student_t_df3,2048,64,4,1496681395,4,FP32,run,131072,0.3268503068564402,0.4745333036321223,0.8989990521422747,-0.0015302247832980316,0.04104794243500476,0.32246482620988015,0.32075986487321917,0.3268503068564402,0.4745333036321223,0.0,0.0,0.0,0.0,32.0,0.001953125,32.001953125,64.00390625,4.000244140625
student_t_df3,2048,64,4,1496681395,4,FP16,run,131072,0.32686073357944084,0.47460885517484874,0.8989828377201078,-0.001529923771303867,0.04107780156094009,0.32248091455864164,0.320804907796592,0.3268503068564402,0.4745333036321223,0.000270910385777914,0.0003815654262350828,0.0002705763920629397,0.00031076931523416095,32.0,0.0009765625,32.0009765625,64.001953125,4.0001220703125
student_t_df3,2048,64,4,1496681395,4,Q8.8,run,131072,0.3268538790743468,0.4749713036565143,0.8989774982427559,-0.0015359270480302446,0.04116073045658901,0.32248179696238144,0.3210021310167576,0.3268503068564402,0.4745333036321223,0.0007722739611814792,0.0015901401695748618,0.0007728531993670165,0.0011232842337859717,32.0,0.0009765625,32.0009765625,64.001953125,4.0001220703125
student_t_df3,2048,64,4,1496681395,4,FP32,token64,64,0.16582772284591385,0.23707155754341314,0.9716141721864895,-0.0014202951663319428,0.008015020290763633,0.16627787806354574,0.16486445192834068,0.16582772284591385,0.23707155754341314,0.0,0.0,0.0,0.0,32.0,4.0,36.0,72.0,4.5
student_t_df3,2048,64,4,1496681395,4,FP16,token64,64,0.1658283169353002,0.23708433456234376,0.9716131482774568,-0.0014193129995692506,0.008062882018079318,0.166278337096398,0.16486404589896514,0.16582772284591385,0.23707155754341314,0.0002046295299892069,0.0005088024119138782,0.00020643260671594841,0.0002067245562766155,32.0,2.0,34.0,68.0,4.25
student_t_df3,2048,64,4,1496681395,4,Q8.8,token64,64,0.16583800014704178,0.2375512075014096,0.9714689729272608,-0.0014108417754924278,0.008287489353844407,0.16629357800624003,0.16487615622382493,0.16582772284591385,0.23707155754341314,0.0022020937975109475,0.005450532573588493,0.002174842842862589,0.0021867304666727187,32.0,2.0,34.0,68.0,4.25
student_t_df3,2048,64,4,1496681395,4,FP32,group32,32,0.13545824246518381,0.2122743048210788,0.9771644658897526,-0.0016224055223531576,0.014676587640842549,0.13608131591060554,0.13549783330971304,0.13545824246518381,0.2122743048210788,0.0,0.0,0.0,0.0,32.0,8.0,40.0,80.0,5.0
student_t_df3,2048,64,4,1496681395,4,FP16,group32,32,0.13545814273851098,0.21227758994001944,0.9771652688588885,-0.0016224847352489535,0.014718238349037146,0.13608131686219602,0.13549792838053043,0.13545824246518381,0.2122743048210788,0.00020515529507323266,0.00046351076907455283,0.0002063763117852805,0.0002058277422166127,32.0,4.0,36.0,72.0,4.5
